# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.930        0.000       60.375      473.047
       0.930        0.000       60.375      473.047
       0.931     1758.900       60.375      473.047
       0.931        0.000       60.375      473.047
       0.932        0.000       60.375      473.047
       0.932        0.000       60.375      473.047
       0.933        0.000       60.375      473.047
       0.933        0.000       60.375      473.047
       0.934        0.000       60.375      473.047
       0.934        0.000       60.375      473.047
       0.935        0.000       60.375      473.047
       0.935        0.000       60.375      473.047
       0.936        0.000       60.375      473.047
       0.936        0.000       60.375      473.047
       0.937        0.000       60.375      473.047
       0.937        0.000       60.375      473.047
       0.938        0.000       60.375      473.047
       0.938        0.000       60.375      473.047
       0.939        0.000       60.375      473.047
       0.939        0.000       60.375      473.047
       0.940        0.000       60.375      473.047
       0.940        0.000       60.375      473.047
       0.940        0.000       60.375      473.047
       0.941        0.000       60.375      473.047
       0.941        0.000       60.375      473.047
       0.942        0.000       60.375      473.047
       0.942        0.000       60.375      473.047
       0.943        0.000       60.375      473.047
       0.943        0.000       60.375      473.047
       0.944        0.000       60.375      473.047
       0.944        0.000       60.375      473.047
       0.945        0.000       60.375      473.047
       0.945        0.000       60.375      473.047
       0.946        0.000       60.375      473.047
       0.946        0.000       60.375      473.047
       0.947        0.000       60.375      473.047
       0.947        0.000       60.375      473.047
       0.948        0.000       60.375      473.047
       0.948        0.000       60.375      473.047
       0.949        0.000       60.375      473.047
       0.949        0.000       60.375      473.047
       0.950        0.000       60.375      473.047
       0.950        0.000       60.375      473.047
       0.951     1959.600       60.375      473.047
       0.951        0.000       60.375      473.047
       0.952        0.000       60.375      473.047
       0.952        0.000       60.375      473.047
       0.953        0.000       60.375      473.047
       0.953        0.000       60.375      473.047
       0.954        0.000       60.375      473.047
       0.954        0.000       60.375      473.047
       0.955        0.000       60.375      473.047
       0.955        0.000       60.375      473.047
       0.956        0.000       60.375      473.047
       0.956        0.000       60.375      473.047
       0.957        0.000       60.375      473.047
       0.957        0.000       60.375      473.047
       0.957        0.000       60.375      473.047
       0.958        0.000       60.375      473.047
       0.958        0.000       60.375      473.047
       0.959        0.000       60.375      473.047
       0.959        0.000       60.375      473.047
       0.960        0.000       60.375      473.047
       0.960        0.000       60.375      473.047
       0.961        0.000       60.375      473.047
       0.961        0.000       60.375      473.047
       0.962        0.000       60.375      473.047
       0.962        0.000       60.375      473.047
       0.963     1967.500       60.375      473.047
       0.963        0.000       60.375      473.047
       0.964        0.000       60.375      473.047
       0.964        0.000       60.375      473.047
       0.965        0.000       60.375      473.047
       0.965        0.000       60.375      473.047
       0.966        0.000       60.375      473.047
       0.966        0.000       60.375      473.047
       0.967        0.000       60.375      473.047
       0.967        0.000       60.375      473.047
       0.968        0.000       60.375      473.047
       0.968        0.000       60.375      473.047
       0.969        0.000       60.375      473.047
       0.969        0.000       60.375      473.047
       0.970        0.000       60.375      473.047
       0.970        0.000       60.375      473.047
       0.971        0.000       60.375      473.047
       0.971        0.000       60.375      473.047
       0.972        0.000       60.375      473.047
       0.972        0.000       60.375      473.047
       0.973        0.000       60.375      473.047
       0.973        0.000       60.375      473.047
       0.974        0.000       60.375      473.047
       0.974        0.000       60.375      473.047
       0.975        0.000       60.375      473.047
       0.975        0.000       60.375      473.047
       0.975        0.000       60.375      473.047
       0.976        0.000       60.375      473.047
       0.976        0.000       60.375      473.047
       0.977        0.000       60.375      473.047
       0.977        0.000       60.375      473.047
       0.978        0.000       60.375      473.047
       0.978        0.000       60.375      473.047
       0.979        0.000       60.375      473.047
       0.979        0.000       60.375      473.047
       0.980        0.000       60.375      473.047
       0.980        0.000       60.375      473.047
       0.981        0.000       60.375      473.047
       0.981        0.000       60.375      473.047
       0.982        0.000       60.375      473.047
       0.982        0.000       60.375      473.047
       0.983     1982.700       60.375      473.047
       0.983        0.000       60.375      473.047
       0.984        0.000       60.375      473.047
       0.984        0.000       60.375      473.047
       0.985        0.000       60.375      473.047
       0.985        0.000       60.375      473.047
       0.986        0.000       60.375      473.047
       0.986        0.000       60.375      473.047
       0.987        0.000       60.375      473.047
       0.987        0.000       60.375      473.047
       0.988        0.000       60.375      473.047
       0.988        0.000       60.375      473.047
       0.989        0.000       60.375      473.047
       0.989        0.000       60.375      473.047
       0.990        0.000       60.375      473.047
       0.990        0.000       60.375      473.047
       0.991     2020.300       60.375      473.047
       0.991        0.000       60.375      473.047
       0.992        0.000       60.375      473.047
       0.992        0.000       60.375      473.047
       0.993        0.000       60.375      473.047
       0.993        0.000       60.375      473.047
       0.994        0.000       60.375      473.047
       0.994        0.000       60.375      473.047
       0.995        0.000       60.375      473.047
       0.995        0.000       60.375      473.047
       0.996        0.000       60.375      473.047
       0.996        0.000       60.375      473.047
       0.997        0.000       60.375      473.047
       0.997        0.000       60.375      473.047
       0.997        0.000       60.375      473.047
       0.998        0.000       60.375      473.047
       0.998        0.000       60.375      473.047
       0.999        0.000       60.375      473.047
       0.999        0.000       60.375      473.047
       1.000        0.000       60.375      473.047
       1.000        0.000       60.375      473.047
       1.001        0.000       60.375      473.047
       1.001        0.000       60.375      473.047
       1.002        0.000       60.375      473.047
       1.002        0.000       60.375      473.047
       1.003        0.000       60.375      473.047
       1.003        0.000       60.375      473.047
       1.004        0.000       60.375      473.047
       1.004        0.000       60.375      473.047
       1.005        0.000       60.375      473.047
       1.005        0.000       60.375      473.047
       1.006        0.000       60.375      473.047
       1.006        0.000       60.375      473.047
       1.007        0.000       60.375      473.047
       1.007        0.000       60.375      473.047
       1.008        0.000       60.375      473.047
       1.008        0.000       60.375      473.047
       1.009        0.000       60.375      473.047
       1.009        0.000       60.375      473.047
       1.010        0.000       60.375      473.047
       1.010        0.000       60.375      473.047
       1.011        0.000       60.375      473.047
       1.011        0.000       60.375      473.047
       1.012        0.000       60.375      473.047
       1.012        0.000       60.375      473.047
       1.013        0.000       60.375      473.047
       1.013        0.000       60.375      473.047
       1.014        0.000       60.375      473.047
       1.014        0.000       60.375      473.047
       1.015        0.000       60.375      473.047
       1.015        0.000       60.375      473.047
       1.016        0.000       60.375      473.047
       1.016        0.000       60.375      473.047
       1.016        0.000       60.375      473.047
       1.017        0.000       60.375      473.047
       1.017        0.000       60.375      473.047
       1.018        0.000       60.375      473.047
       1.018        0.000       60.375      473.047
       1.019        0.000       60.375      473.047
       1.019        0.000       60.375      473.047
       1.020        0.000       60.375      473.047
       1.020        0.000       60.375      473.047
       1.021        0.000       60.375      473.047
       1.021        0.000       60.375      473.047
       1.022        0.000       60.375      473.047
       1.022        0.000       60.375      473.047
       1.023        0.000       60.375      473.047
       1.023        0.000       60.375      473.047
       1.024        0.000       60.375      473.047
       1.024        0.000       60.375      473.047
       1.025        0.000       60.375      473.047
       1.025        0.000       60.375      473.047
       1.026        0.000       60.375      473.047
       1.026        0.000       60.375      473.047
       1.027     1808.600       60.375      473.047
       1.027        0.000       60.375      473.047
       1.028        0.000       60.375      473.047
       1.028        0.000       60.375      473.047
       1.029        0.000       60.375      473.047
       1.029        0.000       60.375      473.047
       1.030        0.000       60.375      473.047
       1.030        0.000       60.375      473.047
       1.031        0.000       60.375      473.047
       1.031        0.000       60.375      473.047
       1.032        0.000       60.375      473.047
       1.032        0.000       60.375      473.047
       1.033        0.000       60.375      473.047
       1.033        0.000       60.375      473.047
       1.033        0.000       60.375      473.047
       1.034        0.000       60.375      473.047
       1.034        0.000       60.375      473.047
       1.035        0.000       60.375      473.047
       1.036        0.000       60.375      473.047
       1.036        0.000       60.375      473.047
       1.036        0.000       60.375      473.047
       1.037        0.000       60.375      473.047
       1.037        0.000       60.375      473.047
       1.038        0.000       60.375      473.047
       1.038        0.000       60.375      473.047
       1.039        0.000       60.375      473.047
       1.039        0.000       60.375      473.047
       1.040        0.000       60.375      473.047
       1.040        0.000       60.375      473.047
       1.041        0.000       60.375      473.047
       1.041        0.000       60.375      473.047
       1.042        0.000       60.375      473.047
       1.042        0.000       60.375      473.047
       1.043        0.000       60.375      473.047
       1.043        0.000       60.375      473.047
       1.044        0.000       60.375      473.047
       1.044        0.000       60.375      473.047
       1.045        0.000       60.375      473.047
       1.045        0.000       60.375      473.047
       1.046        0.000       60.375      473.047
       1.046        0.000       60.375      473.047
       1.047        0.000       60.375      473.047
       1.047        0.000       60.375      473.047
       1.048        0.000       60.375      473.047
       1.048        0.000       60.375      473.047
       1.049        0.000       60.375      473.047
       1.049        0.000       60.375      473.047
       1.050        0.000       60.375      473.047
       1.050        0.000       60.375      473.047
       1.051        0.000       60.375      473.047
       1.051        0.000       60.375      473.047
       1.052        0.000       60.375      473.047
       1.052        0.000       60.375      473.047
       1.053        0.000       60.375      473.047
       1.053        0.000       60.375      473.047
       1.054        0.000       60.375      473.047
       1.054        0.000       60.375      473.047
       1.055        0.000       60.375      473.047
       1.055        0.000       60.375      473.047
       1.056        0.000       60.375      473.047
       1.056        0.000       60.375      473.047
       1.057        0.000       60.375      473.047
       1.057        0.000       60.375      473.047
       1.057        0.000       60.375      473.047
       1.058        0.000       60.375      473.047
       1.058        0.000       60.375      473.047
       1.059        0.000       60.375      473.047
       1.059        0.000       60.375      473.047
       1.060        0.000       60.375      473.047
       1.060        0.000       60.375      473.047
       1.061        0.000       60.375      473.047
       1.061        0.000       60.375      473.047
       1.062        0.000       60.375      473.047
       1.062        0.000       60.375      473.047
       1.063        0.000       60.375      473.047
       1.063        0.000       60.375      473.047
       1.064        0.000       60.375      473.047
       1.064        0.000       60.375      473.047
       1.065        0.000       60.375      473.047
       1.065        0.000       60.375      473.047
       1.066        0.000       60.375      473.047
       1.066        0.000       60.375      473.047
       1.067        0.000       60.375      473.047
       1.067        0.000       60.375      473.047
       1.068        0.000       60.375      473.047
       1.068        0.000       60.375      473.047
       1.069        0.000       60.375      473.047
       1.069        0.000       60.375      473.047
       1.070        0.000       60.375      473.047
       1.070        0.000       60.375      473.047
       1.071     2037.100       60.375      473.047
       1.071        0.000       60.375      473.047
       1.072        0.000       60.375      473.047
       1.072        0.000       60.375      473.047
       1.073        0.000       60.375      473.047
       1.073        0.000       60.375      473.047
       1.074        0.000       60.375      473.047
       1.074        0.000       60.375      473.047
       1.075        0.000       60.375      473.047
       1.075        0.000       60.375      473.047
       1.076        0.000       60.375      473.047
       1.076        0.000       60.375      473.047
       1.077        0.000       60.375      473.047
       1.077        0.000       60.375      473.047
       1.078        0.000       60.375      473.047
       1.078        0.000       60.375      473.047
       1.079        0.000       60.375      473.047
       1.079     1863.900       60.375      473.047
       1.080        0.000       60.375      473.047
       1.080        0.000       60.375      473.047
       1.081        0.000       60.375      473.047
       1.081        0.000       60.375      473.047
       1.082        0.000       60.375      473.047
       1.082        0.000       60.375      473.047
       1.082        0.000       60.375      473.047
       1.083        0.000       60.375      473.047
       1.083        0.000       60.375      473.047
       1.084        0.000       60.375      473.047
       1.084        0.000       60.375      473.047
       1.085        0.000       60.375      473.047
       1.085        0.000       60.375      473.047
       1.086        0.000       60.375      473.047
       1.086        0.000       60.375      473.047
       1.087     1819.400       60.375      473.047
       1.087        0.000       60.375      473.047
       1.088        0.000       60.375      473.047
       1.088        0.000       60.375      473.047
       1.089        0.000       60.375      473.047
       1.089        0.000       60.375      473.047
       1.090        0.000       60.375      473.047
       1.090        0.000       60.375      473.047
       1.091        0.000       60.375      473.047
       1.091        0.000       60.375      473.047
       1.092        0.000       60.375      473.047
       1.092        0.000       60.375      473.047
       1.093        0.000       60.375      473.047
       1.093        0.000       60.375      473.047
       1.094        0.000       60.375      473.047
       1.094        0.000       60.375      473.047
       1.095        0.000       60.375      473.047
       1.095        0.000       60.375      473.047
       1.096        0.000       60.375      473.047
       1.096        0.000       60.375      473.047
       1.097        0.000       60.375      473.047
       1.097        0.000       60.375      473.047
       1.097        0.000       60.375      473.047
       1.098        0.000       60.375      473.047
       1.098        0.000       60.375      473.047
       1.099     1912.600       60.375      473.047
       1.099        0.000       60.375      473.047
       1.100        0.000       60.375      473.047
       1.100        0.000       60.375      473.047
       1.101        0.000       60.375      473.047
       1.101        0.000       60.375      473.047
       1.102        0.000       60.375      473.047
       1.102        0.000       60.375      473.047
       1.103        0.000       60.375      473.047
       1.103        0.000       60.375      473.047
       1.104        0.000       60.375      473.047
       1.104        0.000       60.375      473.047
       1.105        0.000       60.375      473.047
       1.105        0.000       60.375      473.047
       1.106        0.000       60.375      473.047
       1.106        0.000       60.375      473.047
       1.107     1911.800       60.375      473.047
       1.107        0.000       60.375      473.047
       1.108        0.000       60.375      473.047
       1.108        0.000       60.375      473.047
       1.109        0.000       60.375      473.047
       1.109        0.000       60.375      473.047
       1.110        0.000       60.375      473.047
       1.110        0.000       60.375      473.047
       1.111        0.000       60.375      473.047
       1.111        0.000       60.375      473.047
       1.112        0.000       60.375      473.047
       1.112        0.000       60.375      473.047
       1.113        0.000       60.375      473.047
       1.113        0.000       60.375      473.047
       1.114        0.000       60.375      473.047
       1.114        0.000       60.375      473.047
       1.115        0.000       60.375      473.047
       1.115        0.000       60.375      473.047
       1.116        0.000       60.375      473.047
       1.116        0.000       60.375      473.047
       1.117        0.000       60.375      473.047
       1.117        0.000       60.375      473.047
       1.118        0.000       60.375      473.047
       1.118        0.000       60.375      473.047
       1.118        0.000       60.375      473.047
       1.119        0.000       60.375      473.047
       1.120        0.000       60.375      473.047
       1.120        0.000       60.375      473.047
       1.121        0.000       60.375      473.047
       1.121        0.000       60.375      473.047
       1.121        0.000       60.375      473.047
       1.122        0.000       60.375      473.047
       1.122        0.000       60.375      473.047
       1.123        0.000       60.375      473.047
       1.123        0.000       60.375      473.047
       1.124        0.000       60.375      473.047
       1.124        0.000       60.375      473.047
       1.125        0.000       60.375      473.047
       1.125        0.000       60.375      473.047
       1.126        0.000       60.375      473.047
       1.126        0.000       60.375      473.047
       1.127     1770.100       60.375      473.047
       1.127        0.000       60.375      473.047
       1.128        0.000       60.375      473.047
       1.128        0.000       60.375      473.047
       1.129        0.000       60.375      473.047
       1.129        0.000       60.375      473.047
       1.130        0.000       60.375      473.047
       1.130        0.000       60.375      473.047
       1.131        0.000       60.375      473.047
       1.131        0.000       60.375      473.047
       1.132        0.000       60.375      473.047
       1.132        0.000       60.375      473.047
       1.133        0.000       60.375      473.047
       1.133        0.000       60.375      473.047
       1.134        0.000       60.375      473.047
       1.134        0.000       60.375      473.047
       1.135        0.000       60.375      473.047
       1.135        0.000       60.375      473.047
       1.136        0.000       60.375      473.047
       1.136        0.000       60.375      473.047
       1.137        0.000       60.375      473.047
       1.137        0.000       60.375      473.047
       1.137        0.000       60.375      473.047
       1.138        0.000       60.375      473.047
       1.138        0.000       60.375      473.047
       1.139        0.000       60.375      473.047
       1.139        0.000       60.375      473.047
       1.140        0.000       60.375      473.047
       1.140        0.000       60.375      473.047
       1.141        0.000       60.375      473.047
       1.141        0.000       60.375      473.047
       1.142        0.000       60.375      473.047
       1.142        0.000       60.375      473.047
       1.143        0.000       60.375      473.047
       1.143        0.000       60.375      473.047
       1.144        0.000       60.375      473.047
       1.144        0.000       60.375      473.047
       1.145        0.000       60.375      473.047
       1.145        0.000       60.375      473.047
       1.146        0.000       60.375      473.047
       1.146        0.000       60.375      473.047
       1.147        0.000       60.375      473.047
       1.147        0.000       60.375      473.047
       1.148        0.000       60.375      473.047
       1.148        0.000       60.375      473.047
       1.149        0.000       60.375      473.047
       1.149        0.000       60.375      473.047
       1.150        0.000       60.375      473.047
       1.150        0.000       60.375      473.047
       1.151        0.000       60.375      473.047
       1.151        0.000       60.375      473.047
       1.152        0.000       60.375      473.047
       1.152        0.000       60.375      473.047
       1.153        0.000       60.375      473.047
       1.153        0.000       60.375      473.047
       1.154        0.000       60.375      473.047
       1.154        0.000       60.375      473.047
       1.155        0.000       60.375      473.047
       1.155     1906.800       60.375      473.047
       1.156        0.000       60.375      473.047
       1.156        0.000       60.375      473.047
       1.157        0.000       60.375      473.047
       1.157        0.000       60.375      473.047
       1.157        0.000       60.375      473.047
       1.158        0.000       60.375      473.047
       1.158        0.000       60.375      473.047
       1.159        0.000       60.375      473.047
       1.160        0.000       60.375      473.047
       1.160        0.000       60.375      473.047
       1.160        0.000       60.375      473.047
       1.161        0.000       60.375      473.047
       1.161        0.000       60.375      473.047
       1.162        0.000       60.375      473.047
       1.162        0.000       60.375      473.047
       1.163        0.000       60.375      473.047
       1.163        0.000       60.375      473.047
       1.164        0.000       60.375      473.047
       1.164        0.000       60.375      473.047
       1.165        0.000       60.375      473.047
       1.165        0.000       60.375      473.047
       1.166        0.000       60.375      473.047
       1.166        0.000       60.375      473.047
       1.167        0.000       60.375      473.047
       1.167        0.000       60.375      473.047
       1.168        0.000       60.375      473.047
       1.168        0.000       60.375      473.047
       1.169        0.000       60.375      473.047
       1.169        0.000       60.375      473.047
       1.170        0.000       60.375      473.047
       1.170        0.000       60.375      473.047
       1.171        0.000       60.375      473.047
       1.171        0.000       60.375      473.047
       1.172        0.000       60.375      473.047
       1.172        0.000       60.375      473.047
       1.173        0.000       60.375      473.047
       1.173        0.000       60.375      473.047
       1.174        0.000       60.375      473.047
       1.174        0.000       60.375      473.047
       1.175        0.000       60.375      473.047
       1.175        0.000       60.375      473.047
       1.176        0.000       60.375      473.047
       1.176        0.000       60.375      473.047
       1.177        0.000       60.375      473.047
       1.177        0.000       60.375      473.047
       1.178        0.000       60.375      473.047
       1.178        0.000       60.375      473.047
       1.178        0.000       60.375      473.047
       1.179        0.000       60.375      473.047
       1.179        0.000       60.375      473.047
       1.180        0.000       60.375      473.047
       1.180        0.000       60.375      473.047
       1.181        0.000       60.375      473.047
       1.181        0.000       60.375      473.047
       1.182        0.000       60.375      473.047
       1.182        0.000       60.375      473.047
       1.183        0.000       60.375      473.047
       1.183        0.000       60.375      473.047
       1.184        0.000       60.375      473.047
       1.184        0.000       60.375      473.047
       1.185        0.000       60.375      473.047
       1.185        0.000       60.375      473.047
       1.186        0.000       60.375      473.047
       1.186        0.000       60.375      473.047
       1.187     1742.400       60.375      473.047
       1.187        0.000       60.375      473.047
       1.188        0.000       60.375      473.047
       1.188        0.000       60.375      473.047
       1.189        0.000       60.375      473.047
       1.189        0.000       60.375      473.047
       1.190        0.000       60.375      473.047
       1.190        0.000       60.375      473.047
       1.191        0.000       60.375      473.047
       1.191        0.000       60.375      473.047
       1.192        0.000       60.375      473.047
       1.192        0.000       60.375      473.047
       1.193        0.000       60.375      473.047
       1.193        0.000       60.375      473.047
       1.194        0.000       60.375      473.047
       1.194        0.000       60.375      473.047
       1.195        0.000       60.375      473.047
       1.195        0.000       60.375      473.047
       1.196        0.000       60.375      473.047
       1.196        0.000       60.375      473.047
       1.197        0.000       60.375      473.047
       1.197        0.000       60.375      473.047
       1.198        0.000       60.375      473.047
       1.198        0.000       60.375      473.047
       1.199        0.000       60.375      473.047
       1.199     1882.500       60.375      473.047
       1.200        0.000       60.375      473.047
       1.200        0.000       60.375      473.047
       1.201        0.000       60.375      473.047
       1.201        0.000       60.375      473.047
       1.201        0.000       60.375      473.047
       1.202        0.000       60.375      473.047
       1.202        0.000       60.375      473.047
       1.203        0.000       60.375      473.047
       1.204        0.000       60.375      473.047
       1.204        0.000       60.375      473.047
       1.205        0.000       60.375      473.047
       1.205        0.000       60.375      473.047
       1.206        0.000       60.375      473.047
       1.206        0.000       60.375      473.047
       1.207        0.000       60.375      473.047
       1.207     1698.400       60.375      473.047
       1.208        0.000       60.375      473.047
       1.208        0.000       60.375      473.047
       1.209        0.000       60.375      473.047
       1.209        0.000       60.375      473.047
       1.210        0.000       60.375      473.047
       1.210        0.000       60.375      473.047
       1.211        0.000       60.375      473.047
       1.211        0.000       60.375      473.047
       1.212        0.000       60.375      473.047
       1.212        0.000       60.375      473.047
       1.213        0.000       60.375      473.047
       1.213        0.000       60.375      473.047
       1.214        0.000       60.375      473.047
       1.214        0.000       60.375      473.047
       1.215        0.000       60.375      473.047
       1.215        0.000       60.375      473.047
       1.216        0.000       60.375      473.047
       1.216        0.000       60.375      473.047
       1.217        0.000       60.375      473.047
       1.217        0.000       60.375      473.047
       1.218     2072.900       60.375      473.047
       1.218        0.000       60.375      473.047
       1.219        0.000       60.375      473.047
       1.219        0.000       60.375      473.047
       1.220        0.000       60.375      473.047
       1.220        0.000       60.375      473.047
       1.220        0.000       60.375      473.047
       1.221        0.000       60.375      473.047
       1.221        0.000       60.375      473.047
       1.222        0.000       60.375      473.047
       1.222        0.000       60.375      473.047
       1.223        0.000       60.375      473.047
       1.223        0.000       60.375      473.047
       1.224        0.000       60.375      473.047
       1.224        0.000       60.375      473.047
       1.225        0.000       60.375      473.047
       1.225        0.000       60.375      473.047
       1.226        0.000       60.375      473.047
       1.226        0.000       60.375      473.047
       1.227        0.000       60.375      473.047
       1.227        0.000       60.375      473.047
       1.228        0.000       60.375      473.047
       1.228        0.000       60.375      473.047
       1.229        0.000       60.375      473.047
       1.229        0.000       60.375      473.047
       1.230        0.000       60.375      473.047
       1.230        0.000       60.375      473.047
       1.231        0.000       60.375      473.047
       1.231        0.000       60.375      473.047
       1.232        0.000       60.375      473.047
       1.232        0.000       60.375      473.047
       1.233        0.000       60.375      473.047
       1.233        0.000       60.375      473.047
       1.234        0.000       60.375      473.047
       1.234        0.000       60.375      473.047
       1.235     1688.100       60.375      473.047
       1.235        0.000       60.375      473.047
       1.236        0.000       60.375      473.047
       1.236        0.000       60.375      473.047
       1.237        0.000       60.375      473.047
       1.237        0.000       60.375      473.047
       1.238        0.000       60.375      473.047
       1.238        0.000       60.375      473.047
       1.239        0.000       60.375      473.047
       1.239        0.000       60.375      473.047
       1.240        0.000       60.375      473.047
       1.240        0.000       60.375      473.047
       1.241        0.000       60.375      473.047
       1.241        0.000       60.375      473.047
       1.242        0.000       60.375      473.047
       1.242        0.000       60.375      473.047
       1.243        0.000       60.375      473.047
       1.243        0.000       60.375      473.047
       1.244        0.000       60.375      473.047
       1.244        0.000       60.375      473.047
       1.245        0.000       60.375      473.047
       1.245        0.000       60.375      473.047
       1.246        0.000       60.375      473.047
       1.246        0.000       60.375      473.047
       1.247        0.000       60.375      473.047
       1.247        0.000       60.375      473.047
       1.248        0.000       60.375      473.047
       1.248        0.000       60.375      473.047
       1.249        0.000       60.375      473.047
       1.249        0.000       60.375      473.047
       1.250        0.000       60.375      473.047
       1.250        0.000       60.375      473.047
       1.251        0.000       60.375      473.047
       1.251        0.000       60.375      473.047
       1.252        0.000       60.375      473.047
       1.252        0.000       60.375      473.047
       1.253        0.000       60.375      473.047
       1.253        0.000       60.375      473.047
       1.254        0.000       60.375      473.047
       1.254        0.000       60.375      473.047
       1.255        0.000       60.375      473.047
       1.255        0.000       60.375      473.047
       1.256        0.000       60.375      473.047
       1.256        0.000       60.375      473.047
       1.257        0.000       60.375      473.047
       1.257        0.000       60.375      473.047
       1.257        0.000       60.375      473.047
       1.258        0.000       60.375      473.047
       1.258        0.000       60.375      473.047
       1.259        0.000       60.375      473.047
       1.259        0.000       60.375      473.047
       1.260        0.000       60.375      473.047
       1.260        0.000       60.375      473.047
       1.261        0.000       60.375      473.047
       1.261        0.000       60.375      473.047
       1.262        0.000       60.375      473.047
       1.262        0.000       60.375      473.047
       1.263        0.000       60.375      473.047
       1.263        0.000       60.375      473.047
       1.264        0.000       60.375      473.047
       1.264        0.000       60.375      473.047
       1.265        0.000       60.375      473.047
       1.265        0.000       60.375      473.047
       1.266        0.000       60.375      473.047
       1.266        0.000       60.375      473.047
       1.267        0.000       60.375      473.047
       1.267        0.000       60.375      473.047
       1.268        0.000       60.375      473.047
       1.268        0.000       60.375      473.047
       1.269        0.000       60.375      473.047
       1.269        0.000       60.375      473.047
       1.270        0.000       60.375      473.047
       1.270        0.000       60.375      473.047
       1.271        0.000       60.375      473.047
       1.271        0.000       60.375      473.047
       1.272        0.000       60.375      473.047
       1.272        0.000       60.375      473.047
       1.273        0.000       60.375      473.047
       1.273        0.000       60.375      473.047
       1.273        0.000       60.375      473.047
       1.274        0.000       60.375      473.047
       1.274        0.000       60.375      473.047
       1.275        0.000       60.375      473.047
       1.276        0.000       60.375      473.047
       1.276        0.000       60.375      473.047
       1.277        0.000       60.375      473.047
       1.277        0.000       60.375      473.047
       1.278        0.000       60.375      473.047
       1.278        0.000       60.375      473.047
       1.278        0.000       60.375      473.047
       1.279        0.000       60.375      473.047
       1.279        0.000       60.375      473.047
       1.280        0.000       60.375      473.047
       1.281        0.000       60.375      473.047
       1.281        0.000       60.375      473.047
       1.281        0.000       60.375      473.047
       1.282        0.000       60.375      473.047
       1.282        0.000       60.375      473.047
       1.283     1729.100       60.375      473.047
       1.284        0.000       60.375      473.047
       1.284        0.000       60.375      473.047
       1.284        0.000       60.375      473.047
       1.285        0.000       60.375      473.047
       1.285        0.000       60.375      473.047
       1.286        0.000       60.375      473.047
       1.286        0.000       60.375      473.047
       1.287        0.000       60.375      473.047
       1.287        0.000       60.375      473.047
       1.288        0.000       60.375      473.047
       1.288        0.000       60.375      473.047
       1.289        0.000       60.375      473.047
       1.289        0.000       60.375      473.047
       1.290        0.000       60.375      473.047
       1.290        0.000       60.375      473.047
       1.291     1397.200       60.375      473.047
       1.292        0.000       60.375      473.047
       1.292        0.000       60.375      473.047
       1.293        0.000       60.375      473.047
       1.293        0.000       60.375      473.047
       1.294        0.000       60.375      473.047
       1.294        0.000       60.375      473.047
       1.294        0.000       60.375      473.047
       1.295        0.000       60.375      473.047
       1.295        0.000       60.375      473.047
       1.296        0.000       60.375      473.047
       1.296        0.000       60.375      473.047
       1.297        0.000       60.375      473.047
       1.297        0.000       60.375      473.047
       1.298        0.000       60.375      473.047
       1.298        0.000       60.375      473.047
       1.299        0.000       60.375      473.047
       1.299        0.000       60.375      473.047
       1.300        0.000       60.375      473.047
       1.300        0.000       60.375      473.047
       1.301        0.000       60.375      473.047
       1.301        0.000       60.375      473.047
       1.302        0.000       60.375      473.047
       1.302        0.000       60.375      473.047
       1.303        0.000       60.375      473.047
       1.303        0.000       60.375      473.047
       1.304        0.000       60.375      473.047
       1.304        0.000       60.375      473.047
       1.305        0.000       60.375      473.047
       1.305        0.000       60.375      473.047
       1.306     1951.300       60.375      473.047
       1.306        0.000       60.375      473.047
       1.307        0.000       60.375      473.047
       1.307        0.000       60.375      473.047
       1.308        0.000       60.375      473.047
       1.308        0.000       60.375      473.047
       1.309        0.000       60.375      473.047
       1.309        0.000       60.375      473.047
       1.310        0.000       60.375      473.047
       1.310        0.000       60.375      473.047
       1.311        0.000       60.375      473.047
       1.311        0.000       60.375      473.047
       1.312        0.000       60.375      473.047
       1.312        0.000       60.375      473.047
       1.313        0.000       60.375      473.047
       1.313        0.000       60.375      473.047
       1.314        0.000       60.375      473.047
       1.314        0.000       60.375      473.047
       1.315     1921.400       60.375      473.047
       1.315        0.000       60.375      473.047
       1.316        0.000       60.375      473.047
       1.316        0.000       60.375      473.047
       1.317        0.000       60.375      473.047
       1.317        0.000       60.375      473.047
       1.318        0.000       60.375      473.047
       1.318        0.000       60.375      473.047
       1.319        0.000       60.375      473.047
       1.319        0.000       60.375      473.047
       1.320        0.000       60.375      473.047
       1.320        0.000       60.375      473.047
       1.321        0.000       60.375      473.047
       1.321        0.000       60.375      473.047
       1.322        0.000       60.375      473.047
       1.322        0.000       60.375      473.047
       1.323        0.000       60.375      473.047
       1.323        0.000       60.375      473.047
       1.324        0.000       60.375      473.047
       1.324        0.000       60.375      473.047
       1.325        0.000       60.375      473.047
       1.325        0.000       60.375      473.047
       1.326        0.000       60.375      473.047
       1.326        0.000       60.375      473.047
       1.327     1817.800       60.375      473.047
       1.327        0.000       60.375      473.047
       1.328        0.000       60.375      473.047
       1.328        0.000       60.375      473.047
       1.329        0.000       60.375      473.047
       1.329        0.000       60.375      473.047
       1.330        0.000       60.375      473.047
       1.330        0.000       60.375      473.047
       1.331        0.000       60.375      473.047
       1.331        0.000       60.375      473.047
